Facility PK,FacilityName,Service Category,Service Type,BuildingNumber,PartnerType,PartnerTypeDetailed,Address,Address 2,Borough,Zipcode,Latitude,Longitude,Phone,AdditionalInfo,StartDate,EndDate,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Condoms (Male),FC2 (Female/Insertive Condoms),Lubricant,Facility Type,Website,Community Board,Council District,Census Tract,BIN,BBL,NTA
179360378,Queen Vic,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,68 2 Avenue,,Manhattan,10003,40.726034111873,-73.989522735884,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located in the front at this bar/lounge. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,true,false,false,,,103,2,3800,1006168,1004450009,MN22
179360335,Onderdonk and Sons,Free Safer Sex Products,Condoms and Lubricant,,Community Health Center,Other,"566 Onderdonk Avenue,Ground",,Queens,11385,40.70562212387,-73.910018427945,(718) 986-6750,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,true,true,true,,,405,34,54500,4082034,4034350039,QN20
179360199,Johnnys Bar,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,"90 Greenwich Avenue,N/A",,Manhattan,10011,40.737738254285,-74.001797037737,2127415279,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located in the front near the entrance at this bar/lounge. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook,19000101000000.000000000,19000101000000.000000000,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,true,false,false,,,102,3,7700,1011082,1006170026,MN23
179360447,Tat-Multi Service Inc.,Free Safer Sex Products,Condoms and Lubricant,,Hospital,Other,117 E. Mt. Eden Avenue,,Bronx,10452,40.843471246578,-73.912614236663,(718) 901-1111,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,204,14,22702,2008024,2028380027,BX41
179360259,Luv Story,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,894 Wyckoff Avenue,,Brooklyn,11237,40.697044775967,-73.90666897688,212-971-0626,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser located to the right of the bar at this bar/lounge. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook commun,19000101000000.000000000,19000101000000.000000000,,,,,5:30 PM - 2:00 AM,,,true,false,false,,,304,37,43900,3393935,3033930054,BK77
179360445,Tap House,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,72-07 Austin Street,,Queens,11375,40.719220740483,-73.842326778001,718-694-2570,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser located in the back by the restroom at this bar/lounge. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook co,19000101000000.000000000,19000101000000.000000000,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,true,false,false,,,406,29,73700,4078032,4032580028,QN17
179360387,Redz Exclusive Cutz,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Other,1136 Nostrand Avenue,,Brooklyn,11225,40.659852937565,-73.950549273978,(718) 809-9796,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,true,true,true,,,309,40,80000,3115255,3050360039,BK60
179360310,New Era Restaurant,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Other,366 Utica Avenue,,Brooklyn,11213,40.665670257161,-73.931429769283,(718) 676-1142,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,true,true,true,,,309,35,35100,3038126,3014140045,BK61
179359841,Academy of Medical & Public Health Services,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Social Service,"5306 3 Avenue,2nd Floor",,Brooklyn,11220,40.645809149877,-74.016482494042,212-256-9036,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a bowl or basket located in the bathroom at this social service. Last Updated: 6/6/2022 <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/N,19000101000000.000000000,19000101000000.000000000,,,10:00 AM - 10:00 AM,10:00 AM - 6:00 PM,10:00 AM - 6:00 PM,10:00 AM - 6:00 PM,,true,true,true,,"""http://www.amphsonline.org""",307,38,2000,3250708,3008130042,BK32
179360122,Good Judy,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,563 5 Avenue,,Brooklyn,11215,40.665322490623,-73.989496263132,917-572-6262,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located on the right side of the bar at this bar/lounge. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook co,19000101000000.000000000,19000101000000.000000000,6:00 PM - 4:00 AM,6:00 PM - 4:00 AM,6:00 PM - 4:00 AM,6:00 PM - 4:00 AM,6:00 PM - 4:00 AM,6:00 PM - 4:00 AM,2:00 PM - 4:00 AM,true,false,false,,,307,39,14100,3330587,3010480007,BK37
179360365,Poblano Wireless,Free Safer Sex Products,Condoms and Lubricant,,Business,Retail Store,"95-10 Roosevelt Avenue,Ground",,Queens,11372,40.748976949825,-73.871028027547,(718) 205-5972,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this retail store. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,true,true,true,,,404,21,46500,4039773,4015930006,QN29
179360114,Gantry,Free Safer Sex Products,Condoms and Lubricant,,Community Health Center,Other,47-02 Vernon Blvd.,,Queens,11101,40.745334475836,-73.953235579504,(718) 737-6309,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,402,26,700,4000085,4000290046,QN31
179359986,Community Health Action of Staten Island (CHASI),Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Social Service,"56 Bay Street,4TH Floor",,Staten Island,10301,40.640616897327,-74.075704020764,(718) 808-1300,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located located in the waiting area by info and resources at this social service. Last Updated: 6/9/2022 <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a hr,19000101000000.000000000,19000101000000.000000000,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,,,true,true,true,,"""http://chasiny.org""",501,49,300,5000035,5000050103,SI22
179360018,Delia Unisex Dominican Stylist,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Other,145 East 98 Street,,Brooklyn,11212,40.663646421875,-73.921425801345,(718) 771-2327,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,316,41,89200,3393311,3035480001,BK81
179360135,Haitian American Community Coalition,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Social Service,"3807 Church Avenue,n/a",,Brooklyn,11203,40.651180767754,-73.941711975605,(718) 940-2200,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser located in the back near the restroom at this social service. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Faceb,19000101000000.000000000,19000101000000.000000000,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 8:00 PM,8:00 AM - 6:00 PM,9:00 AM - 5:00 PM,,,true,false,false,,"""http://www.hccinc.org""",317,41,81400,3394916,3048750038,BK91
179360096,Fernando's Barber Shop,Free Safer Sex Products,Condoms and Lubricant,,Community Health Center,Other,132-25 40 Road,,Queens,11354,40.758457948388,-73.831274664257,(718) 340-8689,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,407,20,87100,,4,QN22
